"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207","G208","G209","Type"
3.87707672641,8.450893684,8.83583882846,8.44039995595,5.24877769365,5.74803716433,9.4582240859,5.66395083382,0,8.80345308573,7.68928518087,1.0102785673,2.60207674842,3.18816351558,1.82203667202,0,0.591870870063,0,1.59865104788,1.0102785673,8.66790986085,8.72608529582,1.59865104788,1.3342822253,1.0102785673,0.591870870063,3.92603738372,0,0,0.591870870063,0.591870870063,0,0.591870870063,8.12633794562,0,0.591870870063,0.591870870063,3.18816351558,15.6106932576,0,2.47622613255,1.59865104788,11.6568940651,3.60376281971,0,0,1.59865104788,9.35585980452,0,10.4566726971,9.06212171191,8.2468450862,1.60107842576,1.82203667202,9.34126973532,0,3.26629181758,4.14861690446,3.92603738372,1.0102785673,0,9.43515767461,6.19014270722,0,4.37706126339,0,5.09007006469,2.82495110552,4.54318033671,9.05938231924,8.99917133952,5.99745726474,5.39504908562,10.3058907439,11.2956025042,11.1907321337,1.94302111903,12.5371819929,2.71780252487,13.9007064577,1.0102785673,4.47901062142,0,0,10.7732875906,0.591870870063,8.72262654269,3.77388031427,3.87707672641,7.75318331438,3.4108837772,2.01539051939,0.591870870063,0,1.82203667202,3.01795752966,0.591870870063,0,0.591870870063,8.22988589001,2.82495110552,2.18589825255,0,8.33332085932,4.26735601178,7.62030781439,2.79468618388,11.6840516462,8.93633759163,2.47622613255,0,9.18662930736,8.17271251903,10.2311611672,12.9301108265,2.33833883468,11.4758195443,6.65692105073,4.87777859942,0,8.38238193608,4.26735601178,0,0,1.0102785673,2.47622613255,0,3.47807873982,0.591870870063,0,0,0,9.47785336382,2.16973262928,6.4039612901,1.65085644759,0,4.69212586119,3.4108837772,3.92603738372,12.5883351756,8.91679010992,9.00060005887,8.78637092318,4.60461697682,10.7056755812,5.61999396281,0,11.5829746083,0,1.0102785673,4.975437594,1.0102785673,1.59865104788,1.82203667202,0,0,3.34039135722,0,0,0.591870870063,2.18589825255,0,0,0,0.591870870063,1.3342822253,0,15.6730799092,11.2606902363,4.69212586119,6.36010085881,9.21152575058,12.6163374781,8.91527588949,10.7287113382,3.54229520023,8.38676353399,11.0576939501,10.0813236476,9.95417158657,8.8675135061,14.0072726023,11.4404539438,3.60376281971,7.63878342226,5.66395083382,8.00056344271,8.5634784903,5.60504090173,18.5251613752,14.1261236647,13.3570570929,13.7649130469,11.3838068757,13.1866621119,3.34327989293,12.2831780845,15.7797526935,5.73436007993,10.9578638272,8.76192016948,14.4119147696,8.0372284552,13.7186613002,15.6397759389,6.8783084591,11.2630696275,11.9959861526,5
2.53081986991,6.17857721614,10.2690916051,6.48440885286,3.89082604339,1.46503412153,9.66429260655,3.84104724348,0,5.37488298605,8.29298875375,1.59081756331,3.13706081076,0.811142173669,1.3271699704,0,0,0.323658291026,1.70650845057,0.323658291026,6.62339282917,8.47940842916,0,2.65122394299,1.70650845057,0,3.96240095169,0.323658291026,2.2548661099,1.17478989305,0.323658291026,0,0,7.03661322406,1.81360677487,0,0,3.65192422189,10.4870260278,0,1.70650845057,4.77663568643,9.46972931231,2.00658527745,0.323658291026,0,0.323658291026,3.21727725402,0,5.53996525387,8.58428983765,6.89439337882,0.811142173669,0,5.46800651467,0,0.323658291026,3.62276639899,1.3271699704,0.587845009254,0,8.87216696222,2.70785605148,0.811142173669,4.38339325882,0.587845009254,2.80556074304,1.3271699704,1.70650845057,1.70650845057,10.7298671192,0,5.63795215897,10.8893062162,9.27897904614,11.3325289281,0.916782348744,10.5631199876,2.59227762362,8.21697861038,0,2.09416849472,0.811142173669,0.323658291026,10.3435965862,0,7.52639751332,3.49984588708,0.323658291026,6.67235461989,3.32982682842,0.811142173669,0,0.587845009254,0.587845009254,2.59227762362,8.04628368625,0.323658291026,0.587845009254,6.06392352324,0.811142173669,0.323658291026,0,7.57478272084,0,6.42229860682,0,11.1343428879,10.0647292941,0,0,7.34856882942,9.46151628158,9.87178821603,11.5068728441,3.29328218927,10.9382122671,4.84135425717,2.46660101949,0,9.38325500011,3.76300781833,0,0,0,0.323658291026,0,0,0,0,1.17478989305,0,9.93802255602,1.46503412153,6.71259578045,2.71782445449,1.59081756331,6.90956911587,0.811142173669,0.587845009254,9.19177236393,9.57671674653,10.2321690632,9.95822934151,4.11678891854,10.5190366433,7.13541173965,0.323658291026,12.5448364773,0,0.811142173669,5.17474196431,0,0.323658291026,1.3271699704,1.46503412153,10.1415835066,14.6448139115,11.3286749273,0.323658291026,9.79951800336,10.1537420142,6.55557384537,9.97599122753,10.0688320086,13.5321245495,13.6092133735,12.6959829421,9.18492987674,4.90329862607,0.323658291026,0,2.76237007849,5.65245494458,0,10.6562282,0,3.56262098658,0.323658291026,0,4.74991500311,1.81360677487,10.7878699189,0.323658291026,0.811142173669,0,0,0.587845009254,4.54755470822,0,0,0.811142173669,0.587845009254,2.32895132391,0,0,0,10.8710196408,10.5163106864,0.587845009254,6.68816636807,4.73636133909,6.2894305868,3.32982682842,5.16840135239,5.41795712758,0,1.81360677487,8.33854029641,4
0.452595434703,3.18696004242,10.6290651371,3.35223591947,1.07416287551,2.53366301282,2.22801825364,5.72676583662,0,1.07416287551,10.8334277608,0.796597754048,0.796597754048,3.45276673469,2.43879850476,3.90715987355,0,0.452595434703,2.22801825364,0.796597754048,6.96363595569,8.58722245475,1.30684550031,1.50716034912,0,0,2.6226727038,2.43879850476,0.452595434703,0.796597754048,0.452595434703,1.30684550031,1.68302266506,9.93881652932,0,0,0.452595434703,0.452595434703,13.2828784754,0,2.70650845057,6.2581646144,11.5633535965,0,0,0,0.796597754048,9.05428142201,0,8.79538383687,8.55648689525,7.09387704075,1.98112198979,0,10.0154011132,0,0,4.99790205911,3.75560332875,2.53366301282,0.814837498389,8.06296895141,2.10982856531,1.07416287551,2.53366301282,0,5.30095834216,2.10982856531,4.0423554193,9.71687775086,12.4671393498,0,5.95814667376,11.7980748231,10.0123172526,12.7214517,0,13.962652042,1.30684550031,9.29502501442,0,4.30693296907,0,0,12.7099130807,1.07416287551,10.0443941194,3.8712818341,2.22801825364,7.56913408041,1.30684550031,1.68302266506,0,0,0,3.71812047177,3.71812047177,0.796597754048,1.07416287551,7.10163957181,0.452595434703,0,0,5.75657233385,0.796597754048,2.43879850476,0.557483613907,11.3714281778,7.16968453223,0,0,7.90559158543,5.1702014915,10.5493611329,12.5860375466,1.8397580797,11.6784460908,1.98112198979,4.45970045948,0,8.72425803345,1.50716034912,0,0.452595434703,0,0,0,0,0,0,0,0,9.02702684557,2.73872460933,3.35223591947,3.00489684321,0,1.50716034912,1.30684550031,3.35223591947,12.6164110001,8.05299726344,8.97620609015,8.07628651186,4.10548532579,10.540815795,4.13604369611,0,10.0524186114,0,1.30684550031,0,0,0,1.50716034912,0,0,0.796597754048,0,1.50716034912,0.796597754048,0,0,0,0,1.07416287551,1.07416287551,0,13.8047360516,6.83450897356,0.452595434703,0,9.85014150849,5.81439917352,8.02060776167,13.3049501811,0,8.56071877517,9.70927684843,8.12603845989,6.33261306348,4.76357623203,11.2691675978,0,0.452595434703,0,5.63346608572,0,7.970617863,7.74635307962,16.0535971492,10.8090365491,9.27076252047,14.7471335058,8.53944189284,3.00025244954,4.78609969659,13.6231384662,13.766259724,1.07416287551,10.5043224483,6.08886030543,14.7898138022,5.69633051398,15.0288082625,0.452595434703,12.9000290169,8.95601017309,9.05027585054,5
2.17565233822,5.94269981524,9.19914718679,5.96724240079,2.65002924053,2.56683950309,9.23664568135,6.34355172928,0,5.78596112261,9.56280145564,0,0.434881719407,1.46409316524,1.03941918313,0.434881719407,0,0,0.434881719407,0.434881719407,9.07947945038,9.43445309218,1.03941918313,3.61556931653,0.768586635001,0,3.00644165782,0.768586635001,2.478531813,0,0,1.93141831808,1.26735601178,8.30283081345,0,1.03941918313,0.434881719407,2.72870419668,11.5086960429,0,1.26735601178,3.29200130514,11.8155354033,0.434881719407,0.768586635001,0,0.434881719407,8.27552858882,0,9.7699816102,8.77453341283,6.67688795867,1.64214702682,0.768586635001,11.004255585,0,0,3.00644165782,4.13209147593,2.80330971,1.03941918313,8.93763864556,3.29200130514,0.768586635001,3.34291025546,0.434881719407,3.15114443442,7.95803064086,2.72870419668,4.93311936443,11.9270038241,0.434881719407,5.87513129411,10.7448170228,10.028472461,12.6574457406,0.692070051154,13.7023458677,0,12.143370458,1.03941918313,1.63723926617,3.29200130514,0,12.4938279357,0,9.99554104971,3.65639339895,1.03941918313,5.55685547792,1.93141831808,0,0,0,0,3.65639339895,0.768586635001,1.26735601178,0,5.68105564711,1.26735601178,0.768586635001,0,7.65729700999,2.56683950309,2.65002924053,1.8464732575,11.1660626304,6.17115877949,0,0.434881719407,8.67374367388,7.8783084591,9.90368455349,11.905334351,0,11.1266528549,4.44331490055,1.26735601178,0,8.51076812321,1.93141831808,0,0,1.26735601178,1.03941918313,0,0.768586635001,0,1.46409316524,0.768586635001,1.93141831808,9.95878323823,7.3698328691,4.01140618325,2.20786162414,0,2.56683950309,0.434881719407,1.03941918313,12.2420099543,9.60837866108,9.17476592888,9.19153550911,4.7566230352,11.4533015045,3.84478735008,0,10.6377116695,1.26735601178,1.46409316524,0,0.768586635001,1.79181407116,1.26735601178,0,0,1.63723926617,0,0,2.65002924053,0,0,0,0,4.21641606164,0.434881719407,0,17.4724925312,11.234009056,6.12826865191,3.23924527034,10.5854883874,12.3917510753,8.42477096,12.9358501302,4.55548488603,7.58512780006,10.4216125387,9.37378086985,11.9916175029,10.3279904384,14.022090345,9.45484624179,0.768586635001,4.21641606164,4.41979504826,2.478531813,8.66501607249,6.44023465745,18.3717936572,13.7746738299,10.1870798409,14.6796890113,14.4917028078,14.4655855352,6.25382290815,14.3479950037,16.3118547254,7.74744111031,11.4349044398,11.6774818152,15.3702412628,6.31833492011,14.2218212079,2.941857519,13.9073038084,14.1352283076,10.5682126584,5
8.7113744476,3.45279308672,6.74192534004,13.636771873,0,10.8286442743,6.05890090251,14.1893149554,14.9759195995,1.43594856486,14.4394088677,0,0,0.649385529182,2.67834238508,2.85877674531,0,0,2.74103546167,0.360982241369,11.4472227351,9.19413877587,0,0,0,0,1.27584142314,0.360982241369,0,0,0,0,0.88970715844,7.90868083074,3.52583084755,0,0,1.58009723295,14.1497709314,0.360982241369,4.15154225912,6.19946623082,11.2222937962,2.14120387736,0.649385529182,0,1.43594856486,6.9047971697,0.360982241369,8.08850205595,9.17297997755,7.82290856209,3.07519031416,0.88970715844,8.67771964164,0,0,5.86142938907,4.99935515156,5.27829333205,3.90008428083,9.52993023747,3.25220369616,0,4.7478599848,0,1.83126923597,1.83126923597,3.56100835414,0,11.3591071216,4.26253839416,7.95768828943,9.33669176631,9.96521286428,11.7683745759,1.12604775521,13.3435049833,0.360982241369,11.3515907879,0,3.20850165289,3.87234613918,1.83126923597,11.7265076913,0,10.3253841658,2.85877674531,0,5.49684898504,1.09565441671,3.66165840255,0.360982241369,0.88970715844,0,1.94212034944,0,1.94212034944,0.360982241369,7.60217921567,0,0,0,8.15475736272,5.23539008534,6.67526550237,0.563255771433,10.7419809392,9.06685609123,1.09565441671,0,7.4857407724,8.12421955653,11.6268041449,10.556170728,1.27584142314,11.5792074956,10.204424422,5.60756112649,0,9.27248982394,2.61280069087,0,0,0,1.58009723295,0,0.649385529182,0,0,1.83126923597,0,9.1068298634,2.23127879134,4.6368507942,1.09949720117,0.649385529182,2.54413913745,1.43594856486,1.83126923597,12.3058707989,9.99089814957,10.6255718718,8.36899091616,4.87908327375,10.8252609272,5.93029973254,0,11.7307375926,0,0.360982241369,0,0,0.360982241369,2.85877674531,0,2.80109655884,1.09565441671,0,0,1.27584142314,0.649385529182,0,2.85877674531,0,0.360982241369,1.09565441671,0,4.05614996111,4.30465705619,0.360982241369,0,0,6.09534638252,2.96762975347,10.2346857268,0.360982241369,2.85877674531,0.360982241369,1.71114244954,0,0,10.5375290417,0,0.360982241369,0.360982241369,0.360982241369,0.649385529182,5.55619027491,0.360982241369,0,5.93701004745,2.39618689563,7.91923876603,3.78579115521,0.360982241369,0,9.48370696655,11.0082185056,0.360982241369,7.61479080942,5.51193604225,6.84540223205,3.11693027812,0.88970715844,0.649385529182,0,2.96762975347,9.17794519119,1
2.80966138944,8.17116678759,9.6134395662,4.67095360837,1.19415010559,6.18397474084,10.3005813598,8.04784371643,0,9.36837549989,8.81141001783,0,2.40427643798,4.40465111885,1.44228003525,3.79504999289,0,0.89429393355,1.19415010559,0,8.14733214112,9.345704622,1.83842742191,2.00201836053,1.65388548872,0,2.89539957339,2.28223220805,1.19415010559,0,0.515409693386,4.2175486946,0.89429393355,9.13704748627,0,0,0.515409693386,4.37510895714,6.15818552654,0,2.71848218821,4.83185697848,11.6033249794,5.14361790391,1.44228003525,2.40427643798,2.40427643798,8.13416445501,0,9.20794652233,8.72475257723,7.86862503862,2.28478061634,0.515409693386,9.45123790449,0,0,5.93337434848,3.5526475818,3.60449837412,1.44228003525,8.73496359348,5.49904859773,0,4.895675851,0.89429393355,4.03008000818,5.80630343258,4.28265478465,1.83842742191,11.3700171171,3.32433538608,8.06413915822,10.028417206,10.7096697346,11.7349085697,0,13.2951518983,0,11.6687166009,2.51679681539,6.18397474084,0,0,11.604122302,0,8.25060161259,3.88164504395,2.71848218821,7.4501967468,2.40427643798,3.96333539663,1.44228003525,0.515409693386,1.44228003525,3.5526475818,4.00251350865,1.65388548872,0,8.14076332093,2.00201836053,2.97634530404,0,6.46909149404,4.43360713879,4.11403380055,0,11.4481369594,7.8870621693,0,0,7.82830788332,5.6911293272,9.79453933497,12.6213948592,0.515409693386,10.5929988805,6.37520281165,5.22868018512,0,9.02741948863,4.46199340536,0,0,6.60892749152,3.5526475818,0,2.14893410453,0,0,1.65388548872,0,9.60947980697,3.83075222999,6.20931103869,0.89429393355,0.515409693386,4.14937318952,3.88164504395,2.71848218821,12.8333941575,7.93593703118,7.46093091427,8.79317734657,5.12598578528,10.3965298618,6.64031435747,0,11.1084983208,0,1.44228003525,9.08074292649,0,0,1.19415010559,0,0,2.14893410453,0,0,2.28223220805,0,0,0,0,2.40427643798,0.89429393355,0,17.090432937,6.79893183487,4.7650838337,4.54394124368,9.87260255135,10.2114381424,7.46093091427,13.5646377701,4.00251350865,6.25057319079,10.6854233564,5.37706126339,10.8169196442,10.7683828471,14.4266054673,4.93670388927,3.92307309699,9.24108222646,7.67610517495,5.66694969562,9.89554044523,5.0532286593,17.3980839757,14.5208457718,5.63663911992,14.6872116321,13.7931866963,12.2935636105,6.77848457583,13.8885815454,15.5254412825,4.07780697561,11.3303959353,9.83443786604,14.5477259879,7.54293125356,13.9961733374,4.18386758335,13.9712830837,15.0013158238,10.3873065292,5
2.76464339472,8.23169639964,6.46569699647,9.07326594431,11.8340838564,1.69117679681,8.45340234338,3.9323068925,0,9.61366793048,7.93060725264,0,0,2.32553033157,2.44845169044,0,0,1.224966365,0.531867995606,0.919683313397,11.0395222717,8.56120392077,0,0,0,0,1.87774424995,1.47679641898,0,4.23521390825,0.531867995606,1.87774424995,9.46687790598,9.08160060654,4.77104569825,6.88029370151,5.68310690593,7.51138106254,5.61911364086,0,4.90588035545,10.1050049048,7.13488831938,3.8895514187,0,0,9.13291095156,4.64817204219,9.07803335877,7.67453833218,7.95673043442,2.85630848972,3.31113978028,4.86232244066,0.531867995606,1.17453425469,10.8172954804,10.0826413901,7.30970371103,7.01568265795,5.76096073687,8.22095867501,11.9306671227,1.47679641898,9.47141509944,0,7.79238036104,6.95994399134,7.63625483724,0.919683313397,5.21382550837,10.6420246083,12.1221744289,3.70458428186,3.66710870282,8.33489895072,0,2.56171715708,13.366513468,9.12717153105,0.531867995606,9.07922342168,6.35218470806,3.173926932,8.24871034273,2.32553033157,3.7531017302,7.24499168116,10.977072378,6.93182486153,7.51841711264,7.44648783665,0.919683313397,0.531867995606,1.47679641898,5.79159009751,2.19115201793,4.77104569825,0,16.3949415931,3.02384082926,7.30316884268,0.531867995606,5.79159009751,11.2178002163,10.9703575851,2.9657473512,7.46481527327,9.21745611971,7.74218815364,0,6.49451641631,5.36193675757,5.19639065508,8.07593902715,7.53585078441,9.99899934692,9.19019012706,11.6165947887,0,10.4201181285,6.55048361381,0.531867995606,2.04292444517,5.39288408453,2.32553033157,0.919683313397,5.75632680735,0.531867995606,0,10.0832399664,0.531867995606,11.087900357,10.0901256553,5.61911364086,3.24348629552,6.12221714617,6.74891737026,4.20064559028,3.37330019661,4.09169137256,5.24807936809,5.85963168751,10.3534666536,5.81462988742,9.86126219055,11.524620067,3.02384082926,12.8102603293,6.16766300685,2.56171715708,6.3808714118,3.60238561311,9.92616699162,3.80003013908,1.224966365,0,5.92460825578,0.531867995606,0,0.531867995606,2.94251450534,0.919683313397,6.57092432535,0,0,0,0,4.09169137256,5.77993205081,1.69117679681,0.531867995606,0.531867995606,3.8895514187,3.37330019661,10.5084286525,0,3.97383165767,0,0,3.8895514187,0.919683313397,10.3089078041,3.60238561311,1.69117679681,2.56171715708,0,2.32553033157,5.39288408453,0,0,0,0,5.16087582914,7.32338808462,0,0,10.0962144063,11.2328465973,1.87774424995,6.88574517404,5.23105601748,7.55649839093,0,3.30984556376,0,0,3.37330019661,8.52848146017,3
3.93845517862,10.6224362428,9.05623397494,5.52810555574,6.54596836911,5.75562469125,9.01086094332,7.96793518149,0,11.152848879,9.77412320129,0,0,4.004357565,0.779553903495,0.441802154629,0,1.05304180731,1.48104055612,1.95099089988,8.05797006864,9.13189296324,8.20884886676,0.441802154629,1.48104055612,0,1.65526022602,2.40585624995,2.89710486397,2.67228955252,0.441802154629,0,0,7.80413747618,0,1.65526022602,0.441802154629,4.004357565,12.5756692348,0,1.65526022602,6.24571621827,10.4271556793,6.36339713771,0,0,2.07884889787,7.94923142155,0,8.04824163586,7.92391573544,6.17593571459,3.75918779862,1.05304180731,9.9432752384,0.721153887008,2.1962608061,5.63598940492,2.89710486397,1.48104055612,0,6.99004721957,6.85814266741,0.441802154629,4.74401035836,1.48104055612,5.87660289179,1.05304180731,5.87492972314,1.28285490932,9.27225885854,4.76317252198,9.12542896936,9.24270014938,9.64191084724,9.79580265633,0.686253987355,12.2084294687,4.81917766554,12.1922835664,0,4.42107515024,1.28285490932,0.779553903495,10.8939309608,0,7.41339944896,3.59778143418,0.779553903495,7.07143018313,3.72049737048,0,0,2.89710486397,0,2.50024117919,0.441802154629,1.95099089988,0,8.28870922589,6.99410447976,2.40585624995,0,6.89335007499,4.37199090947,1.05304180731,0,9.80680897768,9.29794568062,0,0,7.04978321838,5.64634413494,8.00864711079,11.1425921298,0.779553903495,10.2534102384,7.91751529752,5.83925922684,1.28285490932,9.23328412727,4.26850925128,0,0.441802154629,1.28285490932,3.31576908599,0.441802154629,2.1962608061,0.441802154629,0,0,0.441802154629,9.22639774168,3.36676981745,7.45229066811,1.28285490932,0.441802154629,3.2080177549,2.58882854778,2.1962608061,12.5199924602,7.62719825013,7.10715429149,9.53179471396,4.64418508675,10.2889698614,7.03409463447,0,11.5232237848,5.47097930181,2.96487914245,2.58882854778,0,0,2.75118518172,0.441802154629,0,2.50024117919,2.48462797128,0,0,0,0,0.441802154629,0,0.441802154629,0,2.50024117919,16.4062415507,10.8873958001,9.74550458519,6.03326881215,8.49476760041,8.85213932819,7.90462860102,11.4443626914,8.93579563034,8.21929438769,11.6880142124,8.46840410934,9.99585192968,9.71998768034,12.4879555654,5.93530651225,3.41602901133,7.38585377464,5.18868576387,9.18703033861,5.83020207411,4.09788885941,17.604560468,14.1379117215,9.54782959404,13.1894755772,8.93050672443,13.0323781148,4.82100604068,12.2867598865,13.0587274314,10.2385122209,10.8486777055,9.1049236837,14.5862182071,11.8392825357,13.7717267354,4.70490515491,12.3037293855,12.0253749156,11.1144255916,5
5.16409436507,2.98469871034,8.83479336862,11.6024390637,0,6.82413137939,6.6282676302,12.5019491138,0.352306552906,0,13.4493034327,0.352306552906,0,0.871764810561,1.91314792063,0,0.352306552906,1.0748479159,1.41131776834,1.55404850725,9.87333490652,8.30286279258,0.352306552906,1.41131776834,1.55404850725,0,0.352306552906,4.61548103816,0,0,0,0,0.635336494705,8.33901709592,0,0,0,4.15979869576,5.42784079277,0.635336494705,2.28475100953,7.24039066039,10.090575596,2.01539051939,0.352306552906,0,3.17346327682,5.82980644068,0.352306552906,7.19752142104,8.73810239562,5.93791636572,1.25283949138,2.36440434153,2.43988904762,0,1.41131776834,6.43424790645,2.36440434153,1.68392098081,0.352306552906,9.36494006259,3.17346327682,0.635336494705,5.7053061459,0,0,5.5350109231,6.35845252822,1.91314792063,10.1195636844,3.94340565138,8.68769760736,10.9323993224,7.69600772793,12.0362320062,0.495081119184,5.07218299375,1.41131776834,6.97132512143,0,4.86867688923,1.41131776834,0,10.2758102359,0,10.1493914818,3.41709637832,0.871764810561,6.85613914002,3.12854086864,1.91314792063,0,0.352306552906,0,3.77871322109,0,1.80306167509,0.635336494705,7.11643753842,0.352306552906,0,0,6.14383215267,0,3.55929601433,0.635336494705,9.10934488694,11.4874682609,0,0,7.75077396993,5.79429108733,11.5441627128,10.4428087551,2.43988904762,12.06175595,2.82493074529,7.67076953606,0,9.2840305443,2.51161984066,0.352306552906,0,1.41131776834,0,0,0.352306552906,0,0,3.12854086864,0,7.75631613133,2.26909300808,5.61861455321,1.58096551272,0.352306552906,4.32819739029,0.352306552906,2.51161984066,10.7152928088,9.97001958524,1.0748479159,9.17766121277,6.25251405978,9.70949398293,6.74075220341,0,10.6109602251,4.44273785569,2.01539051939,0,0,0.635336494705,0.352306552906,0,0.352306552906,2.01539051939,0,0,2.20041018787,7.74333992537,0.635336494705,0,0,0.352306552906,0.352306552906,0.635336494705,2.64521745148,6.09212073507,1.25283949138,0,1.68392098081,6.46167424912,5.04825798637,10.8491783181,0,3.77871322109,0.635336494705,0,1.0748479159,3.25933275502,9.80761091331,0.871764810561,0.352306552906,0,1.41131776834,0,4.67917604588,0,0,5.38072598581,0.352306552906,7.20295637866,1.68392098081,1.0748479159,0,10.7748199975,10.000338092,2.11086432413,7.84924244648,8.32294213338,6.0744626207,0.871764810561,1.0748479159,0.352306552906,1.55404850725,2.20041018787,9.78336006547,1
2.09085343045,8.57160855638,10.0362560499,2.63598650375,8.65097273556,3.43028527298,9.4999734125,4.21753318508,0,8.16604756197,8.52895413234,1.56364626948,1.56364626948,2.63598650375,1.85119933859,2.9107326619,0,1.20414071678,0,1.20414071678,7.63339488095,9.62555543442,0,2.9107326619,0,0,1.56364626948,0,1.20414071678,1.85119933859,0,0,0,7.97260075967,0,0,0,1.20414071678,12.6802166536,0,2.29631056071,5.17822861565,11.0857711916,4.16606463952,0.724213686757,2.63598650375,1.20414071678,9.62197858435,0,7.74721954097,8.5912530433,7.6381245334,1.20414071678,0.724213686757,11.228241497,0,0,4.57409545142,3.03068920407,0,1.56364626948,8.51616489451,3.34027740477,0,4.16606463952,0,2.62534063492,7.59984591148,3.93959331799,1.20414071678,11.7027614203,2.77989003934,6.03447325357,10.9140935736,9.51804723421,11.7293233376,0,14.3047577176,1.56364626948,9.86628210186,0,3.67082900814,0,0,12.7490586262,0.724213686757,9.01871483837,4.53405537531,0,5.48777251894,1.20414071678,1.20414071678,1.20414071678,0,0,2.77989003934,1.20414071678,1.20414071678,0,7.27492321077,4.98385095361,0,0,6.87905630934,0.724213686757,4.98385095361,0,10.9223539693,7.33441631847,0,0,6.50740775581,5.94569431097,9.52954768295,11.7052954312,1.20414071678,10.116408946,5.48167997561,4.65098852703,0,8.44507280089,5.32624250892,0,0,0,0.724213686757,0,1.20414071678,0,0,0.724213686757,0,9.03135383907,1.20414071678,5.71445709742,1.56364626948,1.20414071678,1.85119933859,1.20414071678,2.47612241988,12.4823718562,9.47507677425,3.24427819858,7.69656421053,4.45047886135,11.773250496,3.67082900814,0,10.6341394509,4.53405537531,1.20414071678,0,0,0,3.03068920407,0,0,1.20414071678,1.20414071678,0,0.724213686757,0.724213686757,0,0,0,2.63598650375,0.724213686757,0.724213686757,13.3784032437,7.81978950987,7.92803270709,5.96087539616,10.2575646327,10.585995311,8.95759543436,13.0521026998,5.04211023129,8.15618928306,10.9942049165,1.20414071678,9.82746973838,11.8187459293,13.8971269541,7.67080493641,7.84864171725,7.04495141661,8.51359338552,6.55819874311,11.2333320677,6.44399777036,17.8537846892,12.7130878917,0.724213686757,15.0636942073,5.64096212809,3.74285777495,9.06656821487,13.2271059767,14.8433469595,9.32769859028,10.8850404538,11.2604256171,16.0487273883,10.1147053772,14.5187883713,6.69158999569,14.2088135152,14.1796136804,12.7521987301,5
